,E,N,name
290,8.55286529023089,47.4246095705794,illumination
291,8.55286529023089,47.4246095705794,illumination
292,8.55292422458827,47.4245756310798,illumination
293,8.55281127678123,47.4245562648909,illumination
294,8.55281127678123,47.4245562648909,illumination
295,8.55273480076548,47.4244853834756,illumination
296,8.55252981396461,47.4242860049855,illumination
297,8.55171380147593,47.4247932582512,illumination
298,8.55232724708162,47.4240881859477,illumination
299,8.55124744616682,47.4243999782228,illumination
300,8.54715746553314,47.4255505257745,illumination
301,8.54785436313919,47.4255574696134,illumination
302,8.54829554552152,47.4250335584557,illumination
303,8.54824020445524,47.424968497942,illumination
304,8.54824020445524,47.424968497942,illumination
305,8.54828966773747,47.424908602178,illumination
306,8.54828966773747,47.424908602178,illumination
307,8.54790508457219,47.4252366076966,illumination
308,8.54792961309051,47.4250295590544,illumination
309,8.54717205917822,47.4250692067859,illumination
310,8.54750726790779,47.4250324680095,illumination
311,8.55050063644182,47.4251548912177,illumination
312,8.55028884282186,47.4249320253552,illumination
313,8.54984500306923,47.4244866760115,illumination
314,8.55005674958797,47.4247144454215,illumination
315,8.54892414031423,47.4243020219321,illumination
316,8.54951923498584,47.4243645149091,illumination
317,8.5492181049093,47.4242104267949,illumination
318,8.54915204146568,47.4240576873236,illumination
319,8.54775861167768,47.4247480095902,illumination
320,8.54800407311082,47.4245573260622,illumination
321,8.54835038974037,47.4247147885091,illumination
322,8.54872282698202,47.424533723639,illumination
323,8.54816878042336,47.4243681995325,illumination
324,8.54860223049808,47.4240843840988,illumination
325,8.54819555688869,47.4241876824747,illumination
326,8.54247422550736,47.4267619378741,illumination
327,8.54217075220126,47.4266121175747,illumination
328,8.54186992204204,47.426416414766,illumination
329,8.54276947475969,47.4269030747908,illumination
330,8.54433862489195,47.4267732857055,illumination
331,8.5441693901922,47.426557665672,illumination
332,8.54384583889605,47.4264113608572,illumination
333,8.54318610548859,47.4261038385552,illumination
334,8.54352915118221,47.4262629386982,illumination
335,8.54396917147766,47.4262783961223,illumination
336,8.54400017073443,47.4260432492508,illumination
337,8.5438810435418,47.4258538738902,illumination
338,8.54417847113963,47.4259665622015,illumination
339,8.54286559868291,47.4259564315366,illumination
340,8.54245902502734,47.4259027097213,illumination
341,8.54253455562145,47.4258045187927,illumination
342,8.54197391389907,47.4263278921422,illumination
343,8.5421443035975,47.4261871764025,illumination
344,8.54230929586971,47.4260514861527,illumination
345,8.54227097581154,47.4256613429686,illumination
346,8.54170339560128,47.4256540312972,illumination
347,8.54126211400177,47.4257604415777,illumination
348,8.54080541184216,47.4258064788,illumination
349,8.54478649448982,47.4268422392262,illumination
350,8.54449510434733,47.4267065484602,illumination
351,8.54700710046817,47.4265583017772,illumination
352,8.54668382615951,47.4266779305311,illumination
353,8.54673721345528,47.4265153558806,illumination
354,8.54640398613231,47.4264216277583,illumination
355,8.54612244977952,47.4264035552942,illumination
356,8.54704392038213,47.4262531979867,illumination
357,8.54510163474981,47.426241613909,illumination
358,8.54478549245198,47.4261769963938,illumination
359,8.54450236802648,47.4260874698882,illumination
360,8.54543411884397,47.4263016665832,illumination
361,8.54576928012088,47.4263533812874,illumination
362,8.54501480998769,47.4251351415777,illumination
363,8.54574333390699,47.4251245790136,illumination
364,8.54535408514743,47.4250777805827,illumination
365,8.54436594398991,47.4251928811544,illumination
366,8.54468879723331,47.4251871755849,illumination
367,8.54686882333967,47.4253481256028,illumination
368,8.54679216328674,47.4251113921091,illumination
369,8.54610998105709,47.4251654760244,illumination
370,8.54666241997974,47.4252192623942,illumination
371,8.54647548241702,47.4251442633203,illumination
372,8.54633177251437,47.4250790321663,illumination
373,8.54620620502283,47.4248046279935,illumination
374,8.54607342420019,47.4245924752718,illumination
375,8.54574060905303,47.4246231243541,illumination
376,8.54537068662941,47.424558366809,illumination
377,8.54515936904918,47.4243189813284,illumination
378,8.54518452766381,47.4241047672473,illumination
379,8.54426854954163,47.4243291494935,illumination
380,8.54471924792164,47.4241958143072,illumination
381,8.54162178155571,47.4254489952805,illumination
382,8.54209863470272,47.4254877652414,illumination
383,8.54243740888858,47.4252672303166,illumination
384,8.54142955522939,47.4253083930443,illumination
385,8.54124610974868,47.4251398852159,illumination
386,8.54105403952087,47.4249772701043,illumination
387,8.54381232741823,47.4255880087775,illumination
388,8.54374777940125,47.4253485940573,illumination
389,8.54374409809813,47.4251807914498,illumination
390,8.54402302482956,47.4252516503025,illumination
391,8.54361112538796,47.4250669082744,illumination
392,8.54276065690152,47.4250414636124,illumination
393,8.54310374811176,47.4248267591617,illumination
394,8.54328658239197,47.4245790170733,illumination
395,8.54346854240107,47.4248149714873,illumination
396,8.54345831121784,47.4247051502828,illumination
397,8.54373420734885,47.4245304840935,illumination
398,8.54364474097238,47.4241606729243,illumination
399,8.54268152592103,47.4244423603854,illumination
400,8.54323644760612,47.4243684642175,illumination
401,8.5430531261515,47.4243396234651,illumination
402,8.54332659387376,47.4242753771418,illumination
403,8.54328074951645,47.4241681359265,illumination
404,8.54312795118614,47.4241423947873,illumination
405,8.54068144532907,47.4248037375156,illumination
406,8.54117984678065,47.4248855537931,illumination
407,8.54160511940664,47.4248416677976,illumination
408,8.54087363141168,47.424712702091,illumination
409,8.54232377520881,47.4245738828286,illumination
410,8.5419438958641,47.4247064248569,illumination
411,8.55630056833672,47.4275473255296,illumination
412,8.55602405301887,47.4273817912318,illumination
413,8.55574639237243,47.42721844414,illumination
414,8.55545400419881,47.4270366279501,illumination
415,8.55519941372496,47.4268456129192,illumination
416,8.55465606629927,47.4269270914526,illumination
417,8.55488451056001,47.4267789240883,illumination
418,8.55498357722852,47.4266505621958,illumination
419,8.55475079708985,47.4264799072127,illumination
420,8.55479307558283,47.4264581988831,illumination
421,8.55511141554992,47.4260384040752,illumination
422,8.55650436100707,47.4256517504955,illumination
423,8.55610601901634,47.4256794919162,illumination
424,8.55543801007016,47.4258752824679,illumination
425,8.55575133713001,47.4257451289267,illumination
426,8.55453615150594,47.4262725929484,illumination
427,8.55455729071818,47.4262617388241,illumination
428,8.55481366443231,47.4261883924077,illumination
429,8.55796556665095,47.4254671579885,illumination
430,8.55789491108273,47.4254850314851,illumination
431,8.5576299022742,47.4255331204163,illumination
432,8.55727243769765,47.4255986631279,illumination
433,8.55691087791546,47.4256270319141,illumination
434,8.55831887047282,47.4253777985924,illumination
435,8.55817754651174,47.4254135461037,illumination
436,8.55824821514195,47.4253956723056,illumination
437,8.55803623542358,47.4254492843203,illumination
438,8.5581069043378,47.4254314196019,illumination
439,8.55395789783685,47.4226579092756,illumination
440,8.5530783971266,47.4227439994692,illumination
441,8.55489756763436,47.422844932213,illumination
442,8.55454830480666,47.4228856151956,illumination
443,8.55425200580564,47.422803642567,illumination
444,8.55338648353362,47.4225977385405,illumination
445,8.55364709786738,47.4225447543099,illumination
446,8.55314460140406,47.4223463567465,illumination
447,8.55514138273372,47.4227600395253,illumination
448,8.55365978486227,47.4221056115636,illumination
449,8.55395376015474,47.4210194323238,illumination
450,8.554225123312,47.4209421823254,illumination
451,8.55299241915462,47.4212562318511,illumination
452,8.55343906121589,47.4211744966627,illumination
453,8.5532160865339,47.4211410351882,illumination
454,8.55368286999013,47.4210712031806,illumination
455,8.55448395918023,47.4201197329214,illumination
456,8.55416897629678,47.4202086302993,illumination
457,8.55322152875593,47.4204366446607,illumination
458,8.55387529230385,47.4203045803393,illumination
459,8.55377801161135,47.4201823497079,illumination
460,8.55817083625962,47.4185795234411,illumination
461,8.55644408558371,47.4193367585211,illumination
462,8.55672159734522,47.4191533645055,illumination
463,8.55786287866511,47.4192498117941,illumination
464,8.55768242880868,47.419123829012,illumination
465,8.55750398432739,47.4189992657499,illumination
466,8.55778655600432,47.4187314915758,illumination
467,8.55767471141653,47.4186688893359,illumination
468,8.55477537822713,47.419954388469,illumination
469,8.55430885495757,47.4198874439792,illumination
470,8.55409192522943,47.4196494507038,illumination
471,8.55391998235313,47.4194211424529,illumination
472,8.55573934387262,47.4198107099718,illumination
473,8.55505340632075,47.4198419824433,illumination
474,8.55593088621824,47.4200100600207,illumination
475,8.55630349106736,47.4199199530932,illumination
476,8.55596357756491,47.4198323528916,illumination
477,8.55600858386318,47.4198133341541,illumination
478,8.5558591325636,47.4196941550412,illumination
479,8.5558928805111,47.419679886587,illumination
480,8.55605362899052,47.4194910921991,illumination
481,8.55567305475415,47.4194273342369,illumination
482,8.55536999310129,47.419715980568,illumination
483,8.55553244196223,47.4195885796404,illumination
484,8.55562802102984,47.4194462991427,illumination
485,8.55515120420952,47.4192200924028,illumination
486,8.55530782956049,47.4193509866293,illumination
487,8.55533603670381,47.4193392005161,illumination
488,8.5555096998364,47.419210692821,illumination
489,8.55545964357878,47.4191266589948,illumination
490,8.55508029222424,47.4191330845886,illumination
491,8.55497953513852,47.4190663249259,illumination
492,8.55481436662657,47.41892167837,illumination
493,8.55485938656971,47.4189026959196,illumination
494,8.55529096921942,47.4189754266267,illumination
495,8.55531912184635,47.4189635780756,illumination
496,8.55515866568201,47.4187978290902,illumination
497,8.55507576721888,47.4187395952349,illumination
498,8.55498974920247,47.4186115629347,illumination
499,8.55369357375441,47.4192125816878,illumination
500,8.55461994017152,47.418692454803,illumination
501,8.55349021420277,47.4189894781095,illumination
502,8.55328896133901,47.4187688005119,illumination
503,8.5406620234985,47.4240260258449,illumination
504,8.54095022834125,47.423892500087,illumination
505,8.54360491172095,47.4240533473548,illumination
506,8.5439465996228,47.4240524650126,illumination
507,8.54386896343582,47.4239608374429,illumination
508,8.54427551511172,47.4239369004976,illumination
509,8.54418824393051,47.4238689501878,illumination
510,8.54303975768536,47.4239493948506,illumination
511,8.54295350510011,47.4237349142135,illumination
512,8.54303749165235,47.4234950336644,illumination
513,8.54397980710895,47.4237602954824,illumination
514,8.54398997076046,47.4235596905518,illumination
515,8.54411135170626,47.4233260270004,illumination
516,8.54432076774384,47.4231461481214,illumination
517,8.54284778748406,47.4232822336876,illumination
518,8.543201230642,47.4233090178219,illumination
519,8.54329441166284,47.4231271839462,illumination
520,8.54294050686325,47.4231202654971,illumination
521,8.54261571173959,47.4231403858538,illumination
522,8.5423824340473,47.4230741340942,illumination
523,8.54108079391238,47.4237298398353,illumination
524,8.54100853405507,47.4235525626513,illumination
525,8.5422883954497,47.4231469468988,illumination
526,8.542380500887,47.4231010836057,illumination
527,8.54203825936658,47.4230954182916,illumination
528,8.54174950418475,47.4231674892291,illumination
529,8.54113443934766,47.4234350117253,illumination
530,8.54145156134966,47.4233066688684,illumination
531,8.54518840097843,47.4239333392442,illumination
532,8.5452805529025,47.4238489475617,illumination
533,8.54641198574902,47.4235217668186,illumination
534,8.54613019706072,47.4236042611712,illumination
535,8.54718585276258,47.423342958465,illumination
536,8.54686398630926,47.4232159402129,illumination
537,8.54756001877369,47.4232324555364,illumination
538,8.54724422386082,47.4230946850274,illumination
539,8.54660630863588,47.4233856901563,illumination
540,8.54586452045083,47.4232180412864,illumination
541,8.54617185659757,47.423068415899,illumination
542,8.54456177338955,47.4237362634835,illumination
543,8.5449013402051,47.423615513078,illumination
544,8.54506074579869,47.4237309138794,illumination
545,8.54571039314761,47.4237294984779,illumination
546,8.54521151878249,47.4234984700339,illumination
547,8.54555222960355,47.4233582954901,illumination
548,8.5445923480765,47.4230271281337,illumination
549,8.54485989553304,47.4228939519474,illumination
550,8.54464317156916,47.422790756738,illumination
551,8.54512043781743,47.4227573071248,illumination
552,8.54538266125357,47.4226193503206,illumination
553,8.54564227490735,47.422481516836,illumination
554,8.54589016249038,47.4223509280997,illumination
555,8.54444050274659,47.4226112209438,illumination
556,8.54430418415807,47.4225408614115,illumination
557,8.54461768063065,47.4223751341114,illumination
558,8.54434348844293,47.4223975637512,illumination
559,8.54644979798815,47.4229221746107,illumination
560,8.54674958766468,47.4227527229724,illumination
561,8.54761918331857,47.4229409082379,illumination
562,8.54743578702236,47.4229701020256,illumination
563,8.54741267315854,47.4227887322803,illumination
564,8.54720831665774,47.4226654632847,illumination
565,8.54702323277686,47.4225938024815,illumination
566,8.54728989117737,47.4224399585413,illumination
567,8.54754018878416,47.4222980093878,illumination
568,8.54690750758043,47.4224623253046,illumination
569,8.54671466765807,47.4223025871858,illumination
570,8.54614833113474,47.4222157518153,illumination
571,8.54653276293583,47.4221434725562,illumination
572,8.54644339317681,47.4220657484467,illumination
573,8.54673503577312,47.42191327646,illumination
574,8.54700890878588,47.421763600616,illumination
575,8.54731934938975,47.4216006745777,illumination
576,8.5458609613372,47.4217037733869,illumination
577,8.54611716806794,47.4215145558384,illumination
578,8.5449292884779,47.422210458432,illumination
579,8.54411519045508,47.422139548131,illumination
580,8.54525665899742,47.4220371397155,illumination
581,8.54535755450183,47.4218640812697,illumination
582,8.54560338621981,47.4218540280296,illumination
583,8.54559365607001,47.4217066478767,illumination
584,8.54404497109975,47.4219153801477,illumination
585,8.54449659333094,47.4218319590434,illumination
586,8.54488328494396,47.4216617798711,illumination
587,8.54136911157846,47.422942006138,illumination
588,8.54107842691644,47.4228363704518,illumination
589,8.54171978492184,47.4230386944192,illumination
590,8.54234746798039,47.422947413394,illumination
591,8.54221632936149,47.4227438218654,illumination
592,8.54219973571523,47.4225212638106,illumination
593,8.54085408519065,47.4226702038299,illumination
594,8.54323651285807,47.4229639829624,illumination
595,8.54347444990728,47.4229794476243,illumination
596,8.54373980768364,47.4228396296753,illumination
597,8.54398551104791,47.4227095067342,illumination
598,8.54240139470942,47.4221044618788,illumination
599,8.54246111072991,47.4218797810315,illumination
600,8.54252250338345,47.4216292324558,illumination
601,8.54225812612271,47.4223080194277,illumination
602,8.54224888219363,47.4215633116846,illumination
603,8.5407555363942,47.4215741659704,illumination
604,8.54827874113043,47.4239988073712,illumination
605,8.55077125693951,47.4240127456248,illumination
606,8.54921294700765,47.4237769075154,illumination
607,8.54960498919793,47.4236186336101,illumination
608,8.55025323542858,47.4236263360582,illumination
609,8.54996752683684,47.4234851893609,illumination
610,8.55000844387112,47.4232350583074,illumination
611,8.55022211483402,47.4230358423056,illumination
612,8.54968197421616,47.4233298463251,illumination
613,8.54850461183993,47.423727562439,illumination
614,8.54839440672219,47.4234796652133,illumination
615,8.54825553914814,47.4232421803469,illumination
616,8.54811487846639,47.423183209652,illumination
617,8.54823193904362,47.4229924532805,illumination
618,8.54780888667851,47.4232743417512,illumination
619,8.54794848935332,47.4230922924808,illumination
620,8.55209145717802,47.4238582144859,illumination
621,8.55244954525198,47.4230414352888,illumination
622,8.55186635875658,47.4236380701066,illumination
623,8.5516535831708,47.4234265498244,illumination
624,8.55182520176885,47.4233380326198,illumination
625,8.55213499939093,47.4231902474819,illumination
626,8.55146163450917,47.423227232828,illumination
627,8.55127935851636,47.4230201046979,illumination
628,8.55138590615291,47.4229997669575,illumination
629,8.55114586844885,47.4228071188276,illumination
630,8.55106148095678,47.4228248864365,illumination
631,8.55058164024036,47.4226733487653,illumination
632,8.55189090234142,47.4228841137684,illumination
633,8.55145813213903,47.4225554192017,illumination
634,8.55200017819826,47.4223147197997,illumination
635,8.55088122298149,47.4226342801114,illumination
636,8.55092943479215,47.422571822586,illumination
637,8.55067997165228,47.4223979468404,illumination
